Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2021-11-26,02,0,0.383,0,None
2021-11-26,03,0,0.301,0,None
2021-11-26,04,0,0.241,0,None
2021-11-26,05,0,0.293,0,None
2021-11-26,06,0,0.293,0,None
2021-11-26,07,0,1.513,0,None
2021-11-26,08,1.062,0,0.283,None
2021-11-26,09,0.006,0,0.345,High
2021-11-26,10,0,0,0.383,High
2021-11-26,11,0,0,0.287,Very High
2021-11-26,12,0.053,0,0.504,High
2021-11-26,13,0,0,0.287,High
2021-11-26,14,0.211,0,0.331,Medium
2021-11-26,15,0.098,0,0.239,Low
2021-11-26,16,0.389,0,0.037,None
2021-11-26,17,0.414,0,0,None
2021-11-26,18,0.459,0,0,None
2021-11-26,19,0.418,0,0,None
2021-11-26,20,0.392,0,0,None
2021-11-26,21,0.781,0,0,None
2021-11-26,22,0,1.44,0,None
2021-11-26,23,0,1.675,0,None
2021-11-27,00,0,0.342,0,None
2021-11-27,01,0,0.284,0,None
2021-11-27,02,0,0.333,0,None
2021-11-27,03,0,0.327,0,None
2021-11-27,04,0,0.327,0,None
2021-11-27,05,0,0.336,0,None
2021-11-27,06,0,0.347,0,None
2021-11-27,07,0,0.334,0.001,None
2021-11-27,08,0.36,0,0.235,None
2021-11-27,09,0.136,0,0.386,Medium
2021-11-27,10,0,0,0.391,High
2021-11-27,11,0.608,0,0.764,Medium
2021-11-27,12,0.131,0,0.594,Medium
2021-11-27,13,0.197,0,0.334,Medium
2021-11-27,14,0,0,0.266,Medium
2021-11-27,15,1.347,0,0.256,None
2021-11-27,16,1.177,0,0.023,None
2021-11-27,17,1.085,0,0,None
2021-11-27,18,0.592,0,0,None
2021-11-27,19,0.536,0,0,None
2021-11-27,20,1.145,0,0,None
2021-11-27,21,1.069,0,0,None
2021-11-27,22,0,0.566,0,None
2021-11-27,23,0,0.394,0,None
2021-11-28,00,0,0.373,0,None
2021-11-28,01,0,0.286,0,None
2021-11-28,02,0,0.286,0,None
2021-11-28,03,0,0.259,0,None
2021-11-28,04,0,0.302,0,None
2021-11-28,05,0,0.288,0,None
2021-11-28,06,0,0.268,0,None
2021-11-28,07,0,0.277,0.003,None
2021-11-28,08,0.104,0,0.207,Low
2021-11-28,09,0.066,0,0.392,Low
2021-11-28,10,1.421,0,0.265,None
2021-11-28,11,1.915,0,0.433,None
2021-11-28,12,2.54,0,0.247,None
2021-11-28,13,0.535,0,0.147,None
2021-11-28,14,1.961,0,0.138,None
2021-11-28,15,0.801,0,0.052,None
2021-11-28,16,0.468,0,0.01,None
2021-11-28,17,0.666,0,0,None
2021-11-28,18,1.1,0,0,None
2021-11-28,19,1.486,0,0,None
2021-11-28,20,0.84,0,0,None
2021-11-28,21,0.596,0,0,None
2021-11-28,22,0,0.628,0,None
2021-11-28,23,0,0.884,0,None
2021-11-29,00,0,0.54,0,None
2021-11-29,01,0,0.528,0,None
2021-11-29,02,0,0.549,0,None
2021-11-29,03,0,0.512,0,None
2021-11-29,04,0,0.458,0,None
2021-11-29,05,0,0.449,0,None
2021-11-29,06,0,0.454,0,None
2021-11-29,07,0,1.607,0,None
2021-11-29,08,1.29,0,0.053,None
2021-11-29,09,0.374,0,0.149,None
2021-11-29,10,0.253,0,0.23,None
2021-11-29,11,0.007,0,0.438,Medium
2021-11-29,12,0.158,0,0.277,Low
2021-11-29,13,0.244,0,0.251,None
2021-11-29,14,0.203,0,0.261,Medium
2021-11-29,15,0.374,0,0.099,None
2021-11-29,16,0.44,0,0.033,None
2021-11-29,17,0.494,0,0,None
2021-11-29,18,0.583,0,0,None
2021-11-29,19,0.571,0,0,None
2021-11-29,20,0.761,0,0,None
2021-11-29,21,0.628,0,0,None
2021-11-29,22,0,0.61,0,None
2021-11-29,23,0,0.613,0,None
2021-11-30,00,0,0.547,0,None
2021-11-30,01,0,0.571,0,None
2021-11-30,02,0,0.577,0,None
2021-11-30,03,0,0.494,0,None
2021-11-30,04,0,0.502,0,None
2021-11-30,05,0,0.486,0,None
2021-11-30,06,0,0.476,0,None
2021-11-30,07,0,1.776,0.002,None
2021-11-30,08,0.514,0,0.101,None
2021-11-30,09,0.858,0,0.52,None
2021-11-30,10,0.077,0,0.601,Medium
2021-11-30,11,0,0,0.494,High
2021-11-30,12,0.008,0,0.582,High
2021-11-30,13,0,0,0.467,High
2021-11-30,14,0,0,0.472,Medium
2021-11-30,15,0.163,0,0.316,Low
2021-11-30,16,0.456,0,0.016,None
2021-11-30,17,0.511,0,0,None
2021-11-30,18,0.6,0,0,None
2021-11-30,19,0.726,0,0,None
2021-11-30,20,1.051,0,0,None
2021-11-30,21,1.055,0,0,None
2021-11-30,22,0,0.757,0,None
2021-11-30,23,0,0.675,0,None
2021-12-01,00,0,0.622,0,None
2021-12-01,01,0,0.676,0,None
2021-12-01,02,0,0.63,0,None
2021-12-01,03,0,0.486,0,None
2021-12-01,04,0,0.521,0,None
2021-12-01,05,0,0.476,0,None
2021-12-01,06,0,0.488,0,None
2021-12-01,07,0,0.49,0,None
2021-12-01,08,0.48,0,0.011,None
2021-12-01,09,0.441,0,0.053,None
2021-12-01,10,0.435,0,0.062,None
2021-12-01,11,1.221,0,0.078,None
2021-12-01,12,0.411,0,0.115,None
2021-12-01,13,0.825,0,0.186,None
2021-12-01,14,0.727,0,0.191,None
2021-12-01,15,0.346,0,0.101,None
2021-12-01,16,0.426,0,0.021,None
2021-12-01,17,0.441,0,0,None
2021-12-01,18,0.604,0,0,None
2021-12-01,19,0.637,0,0,None
2021-12-01,20,0.661,0,0,None
2021-12-01,21,0.473,0,0,None
2021-12-01,22,0,0.488,0,None
2021-12-01,23,0,1.209,0,None
2021-12-02,00,0,1.423,0,None
2021-12-02,01,0,0.684,0,None
2021-12-02,02,0,0.421,0,None
2021-12-02,03,0,0.346,0,None
2021-12-02,04,0,0.349,0,None
2021-12-02,05,0,0.328,0,None
2021-12-02,06,0,0.337,0,None
2021-12-02,07,0,1.468,0.001,None
2021-12-02,08,0.408,0,0.233,None
2021-12-02,09,0,0,0.441,Medium
2021-12-02,10,0,0,0.429,High
2021-12-02,11,0.357,0,0.665,Medium
2021-12-02,12,0.305,0,0.815,Medium
2021-12-02,13,0.795,0,0.932,None
2021-12-02,14,0.647,0,0.608,Medium
2021-12-02,15,1.017,0,0.247,None
2021-12-02,16,0.333,0,0.019,None
2021-12-02,17,0.387,0,0,None
2021-12-02,18,0.509,0,0,None
2021-12-02,19,0.933,0,0,None
2021-12-02,20,0.792,0,0,None
2021-12-02,21,0.477,0,0,None
2021-12-02,22,0,0.868,0,None
2021-12-02,23,0,0.484,0,None
2021-12-03,00,0,0.329,0,None
2021-12-03,01,0,0.31,0,None
2021-12-03,02,0,0.285,0,None
2021-12-03,03,0,0.285,0,None
2021-12-03,04,0,0.291,0,None
2021-12-03,05,0,0.288,0,None
2021-12-03,06,0,0.283,0,None
2021-12-03,07,0,1.482,0,None
2021-12-03,08,0.434,0,0.069,None
2021-12-03,09,1.112,0,0.267,None
2021-12-03,10,0.564,0,0.326,Medium
2021-12-03,11,0.56,0,0.258,None
2021-12-03,12,0.593,0,0.145,None
2021-12-03,13,0.203,0,0.134,None
2021-12-03,14,0.731,0,0.077,None
2021-12-03,15,0.495,0,0.053,None
2021-12-03,16,0.298,0,0.004,None
2021-12-03,17,1.213,0,0,None
2021-12-03,18,0.546,0,0,None
2021-12-03,19,0.459,0,0,None
2021-12-03,20,0.37,0,0,None
2021-12-03,21,0.362,0,0,None
2021-12-03,22,0,0.409,0,None
2021-12-03,23,0,0.512,0,None
2021-12-04,00,0,0.496,0,None
2021-12-04,01,0,0.492,0,None
2021-12-04,02,0,0.508,0,None
2021-12-04,03,0,0.441,0,None
2021-12-04,04,0,0.325,0,None
2021-12-04,05,0,0.306,0,None
2021-12-04,06,0,0.324,0,None
2021-12-04,07,0,1.313,0,None
2021-12-04,08,0.319,0,0.014,None
2021-12-04,09,0.08,0,0.229,Medium
2021-12-04,10,0.022,0,0.472,Medium
2021-12-04,11,0,0,0.508,High
2021-12-04,12,1.209,0,0.878,Medium
2021-12-04,13,0.867,0,0.838,None
2021-12-04,14,0,0,0.43,Medium
2021-12-04,15,0.633,0,0.332,Low
2021-12-04,16,0.412,0,0.02,None
2021-12-04,17,0.471,0,0,None
2021-12-04,18,0.472,0,0,None
2021-12-04,19,0.917,0,0,None
2021-12-04,20,0.923,0,0,None
2021-12-04,21,0.362,0,0,None
2021-12-04,22,0,0.583,0,None
2021-12-04,23,0,0.267,0,None
2021-12-05,00,0,0.345,0,None
2021-12-05,01,0,0.24,0,None
2021-12-05,02,0,0.227,0,None
2021-12-05,03,0,0.305,0,None
2021-12-05,04,0,0.385,0,None
2021-12-05,05,0,0.368,0,None
2021-12-05,06,0,0.246,0,None
2021-12-05,07,0,0.236,0,None
2021-12-05,08,0.296,0,0.091,None
2021-12-05,09,1.011,0,0.333,Low
2021-12-05,10,0.21,0,0.365,Medium
2021-12-05,11,1.091,0,0.324,None
2021-12-05,12,1.261,0,0.496,None
2021-12-05,13,0.384,0,0.357,Low
2021-12-05,14,0.525,0,0.114,None
2021-12-05,15,0.343,0,0.074,None
2021-12-05,16,0.962,0,0.03,None
2021-12-05,17,0.516,0,0,None
2021-12-05,18,0.626,0,0,None
2021-12-05,19,1.146,0,0,None
2021-12-05,20,1.212,0,0,None
2021-12-05,21,1.934,0,0,None
2021-12-05,22,0,0.695,0,None
2021-12-05,23,0,0.577,0,None
2021-12-06,00,0,0.602,0,None
2021-12-06,01,0,2.053,0,None
2021-12-06,02,0,0.25,0,None
2021-12-06,03,0,0.268,0,None
2021-12-06,04,0,0.345,0,None
2021-12-06,05,0,0.246,0,None
2021-12-06,06,0,0.264,0,None
2021-12-06,07,0,1.491,0,None
2021-12-06,08,0.392,0,0.026,None
2021-12-06,09,0.159,0,0.071,None
2021-12-06,10,0.074,0,0.15,None
2021-12-06,11,0.144,0,0.074,None
2021-12-06,12,0.101,0,0.121,None
2021-12-06,13,0.156,0,0.08,None
2021-12-06,14,0.163,0,0.07,None
2021-12-06,15,0.241,0,0.043,None
2021-12-06,16,0.887,0,0.004,None
2021-12-06,17,0.246,0,0,None
2021-12-06,18,0.248,0,0,None
2021-12-06,19,0.731,0,0,None
2021-12-06,20,0.486,0,0,None
2021-12-06,21,0.403,0,0,None
2021-12-06,22,0,0.477,0,None
2021-12-06,23,0,0.663,0,None
2021-12-07,00,0,1.472,0,None
2021-12-07,01,0,0.337,0,None
2021-12-07,02,0,0.337,0,None
2021-12-07,03,0,0.294,0,None
2021-12-07,04,0,0.242,0,None
2021-12-07,05,0,0.242,0,None
2021-12-07,06,0,0.259,0,None
2021-12-07,07,0,1.377,0,None
2021-12-07,08,0.981,0,0.014,None
2021-12-07,09,0.196,0,0.052,None
2021-12-07,10,0.181,0,0,None
2021-12-07,11,0.151,0,0,None
2021-12-07,12,0.249,0,0.232,None
2021-12-07,13,0.212,0,0.046,None
2021-12-07,14,0.21,0,0.042,None
2021-12-07,15,0.248,0,0.004,None
2021-12-07,16,0,0,0,None
2021-12-07,17,0,0,0,None
2021-12-07,18,0,0,0,None
2021-12-07,19,0,0,0,None
2021-12-07,20,0,0,0,None
2021-12-07,21,0,0,0,None
2021-12-07,22,0,0,0,None
2021-12-07,23,0,0,0,None
2021-12-08,00,0,0,0,None
2021-12-08,01,0,0,0,None
2021-12-08,02,0,0,0,None
2021-12-08,03,0,0,0,None
2021-12-08,04,0,0,0,None
2021-12-08,05,0,0,0,None
2021-12-08,06,0,6.978,0,None
2021-12-08,07,0,0.682,0,None
2021-12-08,08,0.176,0,0.083,None
2021-12-08,09,0.18,0,0.134,Medium
2021-12-08,10,0.481,0,0.321,None
2021-12-08,11,0.625,0,0.278,None
2021-12-08,12,1.539,0,0.309,None
2021-12-08,13,0.494,0,0.179,None
2021-12-08,14,0.32,0,0.208,None
2021-12-08,15,0.37,0,0.103,None
2021-12-08,16,0.6,0,0.003,None
2021-12-08,17,0.601,0,0,None
2021-12-08,18,1.209,0,0,None
2021-12-08,19,1.25,0,0,None
2021-12-08,20,1.31,0,0,None
2021-12-08,21,1.276,0,0,None
2021-12-08,22,0,0.512,0,None
2021-12-08,23,0,0.502,0,None
2021-12-09,00,0,0.423,0,None
2021-12-09,01,0,0.511,0,None
2021-12-09,02,0,0.345,0,None
2021-12-09,03,0,0.315,0,None
2021-12-09,04,0,0.277,0,None
2021-12-09,05,0,0.282,0,None
2021-12-09,06,0,0.29,0,None
2021-12-09,07,0,1.395,0,None
2021-12-09,08,0.388,0,0.01,None
2021-12-09,09,0.216,0,0.074,None
2021-12-09,10,0.087,0,0.192,Low
2021-12-09,11,0.111,0,0.163,Low
2021-12-09,12,0.355,0,0.21,Low
2021-12-09,13,0.019,0,0.265,Low
2021-12-09,14,0.182,0,0.133,None
2021-12-09,15,0.295,0,0.052,None
2021-12-09,16,0.959,0,0.008,None
2021-12-09,17,1.099,0,0,None
2021-12-09,18,1.122,0,0,None
2021-12-09,19,1.003,0,0,None
2021-12-09,20,1.049,0,0,None
2021-12-09,21,1.032,0,0,None
2021-12-09,22,0,0.591,0,None
2021-12-09,23,0,0.625,0,None
2021-12-10,00,0,0.456,0,None
2021-12-10,01,0,0.446,0,None
2021-12-10,02,0,0.444,0,None
2021-12-10,03,0,0.45,0,None
2021-12-10,04,0,0.397,0,None
2021-12-10,05,0,0.362,0,None
2021-12-10,06,0,0.281,0,None
2021-12-10,07,0,1.187,0,None
2021-12-10,08,0.352,0,0.003,None
2021-12-10,09,0.258,0,0.025,None
2021-12-10,10,0.253,0,0.035,None
2021-12-10,11,0,0,0.293,High
2021-12-10,12,0.024,0,0.265,High
2021-12-10,13,0,0,0.286,High
2021-12-10,14,0.035,0,0.238,Medium
2021-12-10,15,0.287,0,0.122,None
2021-12-10,16,0.762,0,0.027,None
2021-12-10,17,0.342,0,0,None
2021-12-10,18,0.391,0,0,None
2021-12-10,19,0.416,0,0,None
2021-12-10,20,0.326,0,0,None
2021-12-10,21,0.315,0,0,None
2021-12-10,22,0,0.383,0,None
2021-12-10,23,0,0.371,0,None
2021-12-11,00,0,0.467,0,None
2021-12-11,01,0,0.49,0,None
2021-12-11,02,0,0.347,0,None
2021-12-11,03,0,0.241,0,None
2021-12-11,04,0,0.23,0,None
2021-12-11,05,0,0.228,0,None
2021-12-11,06,0,0.279,0,None
2021-12-11,07,0,0.238,0,None
2021-12-11,08,0.536,0,0.021,None
2021-12-11,09,1.09,0,0.102,None
2021-12-11,10,1.623,0,0.16,None
2021-12-11,11,1.022,0,0.233,None
2021-12-11,12,0.215,0,0.24,None
2021-12-11,13,0.174,0,0.192,None
2021-12-11,14,0.286,0,0.146,None
2021-12-11,15,0.278,0,0.118,None
2021-12-11,16,0.416,0,0.023,None
2021-12-11,17,1.222,0,0,None
2021-12-11,18,0.372,0,0,None
2021-12-11,19,0.304,0,0,None
2021-12-11,20,0.295,0,0,None
2021-12-11,21,0.38,0,0,None
2021-12-11,22,0,0.527,0,None
2021-12-11,23,0,1.316,0,None
2021-12-12,00,0,0.549,0,None
2021-12-12,01,0,0.302,0,None
2021-12-12,02,0,0.292,0,None
2021-12-12,03,0,0.292,0,None
2021-12-12,04,0,0.32,0,None
2021-12-12,05,0,0.399,0,None
2021-12-12,06,0,0.298,0,None
2021-12-12,07,0,0.78,0,None
2021-12-12,08,0.201,0,0.068,None
2021-12-12,09,0.177,0,0.438,Medium
2021-12-12,10,0.966,0,0.656,Medium
2021-12-12,11,0.944,0,0.858,None
2021-12-12,12,1.45,0,0.88,None
2021-12-12,13,0.587,0,0.721,Low
2021-12-12,14,0,0,0.544,Medium
2021-12-12,15,0.235,0,0.332,None
2021-12-12,16,0.736,0,0.013,None
2021-12-12,17,1.254,0,0,None
2021-12-12,18,0.741,0,0,None
2021-12-12,19,1.684,0,0,None
2021-12-12,20,0.662,0,0,None
2021-12-12,21,0.449,0,0,None
2021-12-12,22,0,0.387,0,None
2021-12-12,23,0,1.102,0,None
2021-12-13,00,0,1.071,0,None
2021-12-13,01,0,0.329,0,None
2021-12-13,02,0,0.314,0,None
2021-12-13,03,0,0.327,0,None
2021-12-13,04,0,0.28,0,None
2021-12-13,05,0,0.276,0,None
2021-12-13,06,0,0.288,0,None
2021-12-13,07,0,1.319,0,None
2021-12-13,08,0.636,0,0.143,Low
2021-12-13,09,0,0,0.276,Medium
2021-12-13,10,0,0,0.27,High
2021-12-13,11,0,0,0.275,High
2021-12-13,12,0,0,0.277,High
2021-12-13,13,0,0,0.284,High
2021-12-13,14,0,0,0.275,High
2021-12-13,15,0.034,0,0.24,Medium
2021-12-13,16,0.275,0,0.013,None
2021-12-13,17,1.248,0,0,None
2021-12-13,18,0.38,0,0,None
2021-12-13,19,0.582,0,0,None
2021-12-13,20,1.256,0,0,None
2021-12-13,21,0.461,0,0,None
2021-12-13,22,0,0.599,0,None
2021-12-13,23,0,0.474,0,None
2021-12-14,00,0,0.422,0,None
2021-12-14,01,0,0.305,0,None
2021-12-14,02,0,0.278,0,None
2021-12-14,03,0,0.271,0,None
2021-12-14,04,0,0.281,0,None
2021-12-14,05,0,0.29,0,None
2021-12-14,06,0,0.289,0,None
2021-12-14,07,0,1.045,0,None
2021-12-14,08,0.35,0,0.144,Low
2021-12-14,09,0.15,0,0.403,Medium
2021-12-14,10,0,0,0.277,High
2021-12-14,11,0,0,0.281,High
2021-12-14,12,0,0,0.292,High
2021-12-14,13,0,0,0.29,High
2021-12-14,14,0,0,0.284,High
2021-12-14,15,0.033,0,0.252,Medium
2021-12-14,16,0.261,0,0.011,None
2021-12-14,17,0.294,0,0,None
2021-12-14,18,0.366,0,0,None
2021-12-14,19,0.475,0,0,None
2021-12-14,20,0.87,0,0,None
2021-12-14,21,0.474,0,0,None
2021-12-14,22,0,0.551,0,None
2021-12-14,23,0,0.438,0,None
2021-12-15,00,0,0.281,0,None
2021-12-15,01,0,0.3,0,None
2021-12-15,02,0,0.296,0,None
2021-12-15,03,0,0.296,0,None
2021-12-15,04,0,0.297,0,None
2021-12-15,05,0,0.279,0,None
2021-12-15,06,0,0.349,0,None
2021-12-15,07,0,1.669,0,None
2021-12-15,08,0.483,0,0.135,None
2021-12-15,09,0,0,0.29,None
2021-12-15,10,0,0,0.291,None
2021-12-15,11,0,0,0.297,None
2021-12-15,12,0,0,0.286,None
2021-12-15,13,0,0,0.277,None
2021-12-15,14,0,0,0.28,None
2021-12-15,15,0.017,0,0.271,None
2021-12-15,16,0.272,0,0.013,None
2021-12-15,17,0.306,0,0,None
2021-12-15,18,0.965,0,0,None
2021-12-15,19,0.819,0,0,None
2021-12-15,20,0.789,0,0,None
2021-12-15,21,0.727,0,0,None
2021-12-15,22,0,0.709,0,None
2021-12-15,23,0,0.448,0,None
2021-12-16,00,0,0.519,0,None
2021-12-16,01,0,0.412,0,None
2021-12-16,02,0,0.334,0,None
2021-12-16,03,0,0.301,0,None
2021-12-16,04,0,0.298,0,None
2021-12-16,05,0,0.28,0,None
2021-12-16,06,0,0.266,0,None
2021-12-16,07,0,0.985,0,None
2021-12-16,08,0.643,0,0.158,None
2021-12-16,09,0.835,0,0.565,None
2021-12-16,10,0.392,0,0.597,Medium
2021-12-16,11,0,0,0.246,High
2021-12-16,12,0,0,0.246,High
2021-12-16,13,0,0,0.232,High
2021-12-16,14,0.038,0,0.358,Medium
2021-12-16,15,0.201,0,0.235,Medium
2021-12-16,16,0.244,0,0.014,None
2021-12-16,17,0.281,0,0,None
2021-12-16,18,0.298,0,0,None
2021-12-16,19,0.372,0,0,None
2021-12-16,20,0.435,0,0,None
2021-12-16,21,0.434,0,0,None
2021-12-16,22,0,0.469,0,None
2021-12-16,23,0,0.308,0,None
2021-12-17,00,0,0.313,0,None
2021-12-17,01,0,0.32,0,None
2021-12-17,02,0,0.32,0,None
2021-12-17,03,0,0.337,0,None
2021-12-17,04,0,0.734,0,None
2021-12-17,05,0,0.269,0,None
2021-12-17,06,0,0.286,0,None
2021-12-17,07,0,1.511,0,None
2021-12-17,08,0.276,0,0.117,Low
2021-12-17,09,0,0,0.244,High
2021-12-17,10,0,0,0.239,High
2021-12-17,11,0.4,0,0.558,High
2021-12-17,12,0,0,0.297,High
2021-12-17,13,0,0,0.251,High
2021-12-17,14,0,0,0.255,High
2021-12-17,15,0.126,0,0.245,Medium
2021-12-17,16,0.541,0,0.015,None
2021-12-17,17,0.351,0,0,None
2021-12-17,18,0.421,0,0,None
2021-12-17,19,0.982,0,0,None
2021-12-17,20,0.63,0,0,None
2021-12-17,21,0.469,0,0,None
2021-12-17,22,0,0.465,0,None
2021-12-17,23,0,1.269,0,None
2021-12-18,00,0,0.677,0,None
2021-12-18,01,0,0.348,0,None
2021-12-18,02,0,0.252,0,None
2021-12-18,03,0,0.25,0,None
2021-12-18,04,0,0.274,0,None
2021-12-18,05,0,0.245,0,None
2021-12-18,06,0,0.263,0,None
2021-12-18,07,0,1.499,0,None
2021-12-18,08,0.232,0,0.1,None
2021-12-18,09,0.179,0,0.388,Medium
2021-12-18,10,0,0,0.395,High
2021-12-18,11,0.338,0,0.588,Medium
2021-12-18,12,0.637,0,0.688,Medium
2021-12-18,13,0.256,0,0.557,Medium
2021-12-18,14,0.267,0,0.441,Medium
2021-12-18,15,0.025,0,0.273,Low
2021-12-18,16,1.201,0,0.02,None
2021-12-18,17,1.424,0,0,None
2021-12-18,18,0.904,0,0,None
2021-12-18,19,1.372,0,0,None
2021-12-18,20,0.875,0,0,None
2021-12-18,21,0.761,0,0,None
2021-12-18,22,0,0.59,0,None
2021-12-18,23,0,0.516,0,None
2021-12-19,00,0,0.5,0,None
2021-12-19,01,0,0.454,0,None
2021-12-19,02,0,0.397,0,None
2021-12-19,03,0,0.349,0,None
2021-12-19,04,0,0.324,0,None
2021-12-19,05,0,0.259,0,None
2021-12-19,06,0,0.997,0,None
2021-12-19,07,0,0.5,0,None
2021-12-19,08,0.23,0,0.098,None
2021-12-19,09,0.089,0,0.425,Medium
2021-12-19,10,1.299,0,0.686,None
2021-12-19,11,0.729,0,0.753,Low
2021-12-19,12,0.997,0,0.86,None
2021-12-19,13,0,0,0.345,High
2021-12-19,14,0.008,0,0.404,Medium
2021-12-19,15,0.036,0,0.298,Low
2021-12-19,16,0.306,0,0.015,None
2021-12-19,17,0.363,0,0,None
2021-12-19,18,0.957,0,0,None
2021-12-19,19,1.858,0,0,None
2021-12-19,20,1.155,0,0,None
2021-12-19,21,0.806,0,0,None
2021-12-19,22,0,0.656,0,None
2021-12-19,23,0,0.624,0,None
2021-12-20,00,0,0.508,0,None
2021-12-20,01,0,0.337,0,None
2021-12-20,02,0,0.331,0,None
2021-12-20,03,0,0.337,0,None
2021-12-20,04,0,0.296,0,None
2021-12-20,05,0,0.257,0,None
2021-12-20,06,0,0.256,0,None
2021-12-20,07,0,1.232,0,None
2021-12-20,08,1.277,0,0.018,None
2021-12-20,09,0.148,0,0.077,None
2021-12-20,10,0.082,0,0.139,None
2021-12-20,11,0.103,0,0.173,None
2021-12-20,12,0.49,0,0.111,None
2021-12-20,13,0.218,0,0.06,None
2021-12-20,14,0.311,0,0.003,None
2021-12-20,15,0.268,0,0.003,None
2021-12-20,16,1.174,0,0,None
2021-12-20,17,0.581,0,0,None
2021-12-20,18,1.752,0,0,None
2021-12-20,19,1.779,0,0,None
2021-12-20,20,1.15,0,0,None
2021-12-20,21,0.462,0,0,None
2021-12-20,22,0,0.719,0,None
2021-12-20,23,0,0.594,0,None
2021-12-21,00,0,0.508,0,None
2021-12-21,01,0,0.431,0,None
2021-12-21,02,0,0.384,0,None
2021-12-21,03,0,0.39,0,None
2021-12-21,04,0,0.55,0,None
2021-12-21,05,0,0.395,0,None
2021-12-21,06,0,0.389,0,None
2021-12-21,07,0,0.884,0,None
2021-12-21,08,0.269,0,0.132,None
2021-12-21,09,0,0,0.337,Medium
2021-12-21,10,0,0,0.341,High
2021-12-21,11,0,0,0.355,High
2021-12-21,12,0.15,0,0.573,Medium
2021-12-21,13,0.037,0,0.31,Medium
2021-12-21,14,0.03,0,0.305,Low
2021-12-21,15,0.18,0,0.155,None
2021-12-21,16,0.407,0,0.011,None
2021-12-21,17,0.755,0,0,None
2021-12-21,18,0.6,0,0,None
2021-12-21,19,0.818,0,0,None
2021-12-21,20,0.995,0,0,None
2021-12-21,21,0.721,0,0,None
2021-12-21,22,0,0.593,0,None
2021-12-21,23,0,0.998,0,None
2021-12-22,00,0,1.297,0,None
2021-12-22,01,0,0.365,0,None
2021-12-22,02,0,0.372,0,None
2021-12-22,03,0,0.353,0,None
2021-12-22,04,0,0.301,0,None
2021-12-22,05,0,0.437,0,None
2021-12-22,06,0,0.321,0,None
2021-12-22,07,0,1.026,0,None
2021-12-22,08,0.526,0,0.108,None
2021-12-22,09,0,0,0.287,Medium
2021-12-22,10,0,0,0.278,High
2021-12-22,11,0,0,0.276,High
2021-12-22,12,0,0,0.282,Medium
2021-12-22,13,0.102,0,0.18,Medium
2021-12-22,14,0.304,0,0.133,None
2021-12-22,15,0.649,0,0.074,None
2021-12-22,16,0.697,0,0.01,None
2021-12-22,17,0.348,0,0,None
2021-12-22,18,0.358,0,0,None
2021-12-22,19,0.343,0,0,None
2021-12-22,20,0.728,0,0,None
2021-12-22,21,0.903,0,0,None
2021-12-22,22,0,0.83,0,None
2021-12-22,23,0,0.626,0,None
2021-12-23,00,0,0.558,0,None
2021-12-23,01,0,0.287,0,None
2021-12-23,02,0,0.288,0,None
2021-12-23,03,0,0.351,0,None
2021-12-23,04,0,0.299,0,None
2021-12-23,05,0,0.301,0,None
2021-12-23,06,0,0.696,0,None
2021-12-23,07,0,0.865,0,None
2021-12-23,08,0.622,0,0.001,None
2021-12-23,09,0.333,0,0.024,None
2021-12-23,10,0.182,0,0.117,Low
2021-12-23,11,0.074,0,0.386,Medium
2021-12-23,12,0.071,0,0.332,Medium
2021-12-23,13,0.121,0,0.203,None
2021-12-23,14,0.138,0,0.213,None
2021-12-23,15,0.577,0,0.097,None
2021-12-23,16,0.477,0,0.037,None
2021-12-23,17,0.751,0,0.001,None
2021-12-23,18,0.998,0,0,None
2021-12-23,19,0.599,0,0,None
2021-12-23,20,0.813,0,0,None
2021-12-23,21,0.564,0,0,None
2021-12-23,22,0,0.951,0,None
2021-12-23,23,0,0.992,0,None
2021-12-24,00,0,0.544,0,None
2021-12-24,01,0,0.374,0,None
2021-12-24,02,0,0.319,0,None
2021-12-24,03,0,0.321,0,None
2021-12-24,04,0,0.304,0,None
2021-12-24,05,0,0.307,0,None
2021-12-24,06,0,0.314,0,None
2021-12-24,07,0,0.322,0,None
2021-12-24,08,0.814,0,0.004,None
2021-12-24,09,0.755,0,0.04,None
2021-12-24,10,1.676,0,0.213,None
2021-12-24,11,0.784,0,0.275,None
2021-12-24,12,0.225,0,0.178,None
2021-12-24,13,1.172,0,0.08,None
2021-12-24,14,0.823,0,0.052,None
2021-12-24,15,0.673,0,0.021,None
2021-12-24,16,1.69,0,0.029,None
2021-12-24,17,1.546,0,0,None
2021-12-24,18,0.929,0,0,None
2021-12-24,19,2.513,0,0,None
2021-12-24,20,1.799,0,0,None
2021-12-24,21,0.682,0,0,None
2021-12-24,22,0,0.886,0,None
2021-12-24,23,0,1.22,0,None
2021-12-25,00,0,0.479,0,None
2021-12-25,01,0,0.44,0,None
2021-12-25,02,0,0.322,0,None
2021-12-25,03,0,0.294,0,None
2021-12-25,04,0,0.299,0,None
2021-12-25,05,0,0.342,0,None
2021-12-25,06,0,0.303,0,None
2021-12-25,07,0,0.319,0,None
2021-12-25,08,0.33,0,0.008,None
2021-12-25,09,1.954,0,0.117,None
2021-12-25,10,0.546,0,0.448,Low
2021-12-25,11,1.235,0,0.263,None
